Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1088,0.0,0,0,0,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1175,0.0,0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1278,6,7,2,43,43,56,0.0,55.33,481.0,2.0,0.42,16.33,0.91,0.91,1.48,0.17,14.57,2.45,127.67,11.67,1.0,2.0,4.67,0.62,2.59
1279,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01
1280,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1281,31,3,3,188,187,49,10.0,67.83,715.42,1.83,0.73,7.92,5.0,5.0,0.15,0.26,130.8,3.71,34.42,8.75,1.0,0.83,4.0,2.85,8.31
1283,26,0,10,191,191,35,10.0,44.0,401.83,1.75,0.7,2.5,5.0,5.0,0.0,0.27,54.91,3.83,7.25,0.0,1.08,1.25,3.83,2.92,8.39
1284,64,12,12,189,188,71,10.0,111.54,1008.77,4.0,0.43,14.33,5.0,5.0,0.15,0.3,258.6,3.02,85.25,41.54,1.23,1.15,4.92,3.0,8.67
1285,54,0,16,185,184,55,10.0,30.58,192.42,2.0,0.86,2.67,5.0,5.0,0.02,0.24,28.63,4.99,8.25,6.67,1.31,1.69,3.92,3.0,7.93
1286,72,0,19,164,161,105,10.0,44.33,528.58,2.83,0.71,10.58,5.0,5.0,0.04,0.24,91.05,3.53,16.08,0.0,1.08,1.15,6.08,2.77,6.65
1287,13,0,0,23,23,24,5.0,84.67,818.67,4.33,0.36,9.0,0.45,0.45,0.05,0.15,4.05,2.74,59.33,8.33,0.67,0.67,2.67,0.62,5.39
1289,23,10,0,180,178,87,10.0,111.85,1088.77,1.77,0.72,17.67,5.0,2.5,0.09,0.22,324.71,3.69,76.15,7.46,0.83,1.15,3.58,3.0,3.91
1290,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.11
1291,25,0,18,69,69,35,5.0,25.9,330.5,1.7,0.33,5.7,2.58,2.58,0.07,0.44,61.46,2.37,24.9,4.0,0.4,0.45,2.8,1.92,6.73
1292,31,0,9,162,162,59,10.0,31.33,310.56,2.56,0.57,8.11,3.64,0.0,0.43,0.19,66.49,2.85,50.22,9.56,1.44,1.1,4.2,2.31,6.19
1293,23,2,17,193,193,80,10.0,37.31,334.15,1.58,0.75,2.67,5.0,3.35,0.0,0.17,103.51,2.32,4.0,1.25,1.08,1.17,3.92,2.85,5.4
1294,27,23,48,177,177,83,5.0,33.75,383.77,1.17,0.83,2.75,5.0,5.0,2.48,0.07,44.21,4.56,18.0,1.25,1.17,1.25,3.92,2.85,3.28
1295,125,2,71,183,181,63,10.0,100.5,683.5,4.33,0.51,4.58,5.0,5.0,0.03,0.6,173.67,3.84,55.58,56.25,1.46,1.23,4.54,2.85,9.0
1296,44,38,62,143,142,62,10.0,24.83,266.33,2.58,0.54,2.67,3.79,3.79,24.73,0.36,148.34,2.59,8.92,0.0,0.85,0.75,4.15,2.77,7.95
1297,40,2,11,175,174,45,0.0,53.36,460.1,2.1,0.76,6.91,5.0,5.0,0.05,0.55,67.46,3.71,32.6,30.0,1.1,1.0,4.1,2.46,1.59
1298,36,36,40,129,127,114,1.65,91.08,815.75,2.18,0.27,9.64,3.64,3.64,0.43,0.56,179.57,3.12,39.82,7.82,0.83,0.83,3.55,2.38,6.44
1299,24,14,20,75,75,39,1.65,17.86,278.14,3.43,0.44,0.83,1.82,1.82,0.06,0.42,21.69,2.69,4.33,0.0,0.86,0.86,3.17,1.38,5.01
1300,25,0,23,191,189,52,10.0,5.83,8.0,1.0,0.75,0.67,5.0,0.0,0.0,0.4,0.83,0.0,0.0,1.36,1.46,1.85,4.08,2.62,7.61
1302,0.0,0,5,8,8,23,0.0,3.0,100.5,0.0,0.0,0.5,0.0,0.0,0.15,1.0,0.0,0.0,-1.0,-1.0,0.5,1.0,1.5,0.31,1.14
1303,50,24,19,194,194,62,10.0,16.17,190.62,2.33,0.94,3.0,5.0,5.0,10.09,0.18,17.49,2.09,43.92,19.42,1.08,1.08,4.08,3.0,5.01
1304,105,36,11,196,194,101,10.0,57.08,839.08,8.08,0.61,10.33,5.0,5.0,0.1,0.48,123.78,3.45,35.17,29.27,1.0,0.92,4.31,3.0,10.0
1305,22,0,19,173,172,30,5.0,0.27,33.73,1.45,0.75,0.45,5.0,1.35,-1.0,0.27,3.98,0.0,3.82,0.0,1.42,1.75,3.92,2.62,3.92
1306,24,0,6,102,102,61,10.0,42.14,434.29,2.14,0.15,6.29,1.36,1.36,0.09,0.58,78.53,1.8,48.25,17.14,1.38,1.0,4.25,1.62,6.05
1307,31,2,36,210,210,80,10.0,127.75,1221.75,1.83,0.69,15.25,5.0,5.0,0.13,0.19,401.65,2.53,51.42,12.08,1.42,1.08,4.62,3.0,8.83
1308,21,9,13,213,213,88,10.0,15.58,150.75,1.08,0.96,1.5,5.0,2.5,0.0,0.19,65.76,2.8,3.09,0.0,1.25,1.17,4.0,2.92,10.0
1309,47,5,30,198,198,72,10.0,69.17,786.85,2.75,0.61,11.92,5.0,5.0,0.02,0.04,176.82,2.93,22.5,-1.0,1.08,1.0,3.85,3.0,8.07
1310,71,0,78,208,207,52,10.0,99.5,972.17,4.5,0.28,11.5,5.0,5.0,0.14,0.44,349.14,2.5,67.0,47.0,1.0,1.23,5.46,3.0,10.0
1311,0.0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.33
1312,0.0,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1313,47,0,16,194,194,61,10.0,24.42,276.92,2.5,0.7,1.42,5.0,5.0,0.04,0.36,36.72,3.18,12.17,13.75,1.08,1.08,4.08,2.92,5.17
1314,33,9,163,182,182,63,5.0,32.33,235.42,1.92,0.52,3.33,4.55,2.27,0.0,0.42,32.13,4.83,22.25,17.54,1.0,1.0,3.75,2.85,6.82
1315,33,0,12,103,103,51,10.0,74.38,404.57,1.57,0.48,6.0,2.27,2.27,0.08,0.39,20.13,2.81,70.12,16.0,1.29,1.0,3.62,1.69,5.47
1316,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,6.35
1393,28,3,17,186,185,66,5.0,13.92,290.46,1.17,0.91,3.5,4.55,2.27,0.0,0.18,41.18,2.37,4.33,1.25,1.31,1.62,4.08,2.85,6.87
1434,48,6,24,177,177,51,5.0,12.5,264.46,2.92,0.68,2.58,5.0,5.0,0.12,0.54,33.2,2.26,17.09,25.5,1.08,1.08,4.17,2.54,5.32
1462,53,0,17,183,182,74,10.0,26.92,351.83,2.25,0.76,8.92,5.0,3.75,0.02,0.28,36.29,3.31,61.75,11.08,1.15,1.69,4.15,2.85,4.3
1464,25,0,19,173,176,66,10.0,40.42,598.25,1.42,0.82,7.75,5.0,5.0,0.16,0.28,178.57,2.29,24.33,6.25,1.08,1.08,4.08,3.0,5.6
