Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1088,0.0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1175,0.0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1278,76,35,12,82,82,30,10.0,50.25,485.88,5.5,0.59,0.25,5.0,5.0,0.78,0.11,35.56,3.55,1.62,11.78,2.78,0.0,4.44,2.78,2.59
1279,1,2,2,7,7,9,0.0,3.33,101.33,0.33,0.33,0.0,0.71,0.71,-1.0,0.0,2.0,3.12,-1.0,-1.0,0.67,0.0,0.33,0.78,0.01
1280,7,0,4,12,12,12,0.0,52.5,352.0,3.5,0.58,0.0,1.43,1.43,-1.0,0.71,6.07,3.48,26.0,55.5,0.0,0.0,0.0,0.67,0.0
1281,78,27,25,68,68,13,10.0,83.11,737.5,3.75,0.63,4.5,5.0,5.0,0.22,0.15,72.7,4.1,14.5,17.12,2.67,0.0,3.44,3.0,8.31
1283,63,0,3,72,72,14,6.65,86.75,607.75,2.12,0.54,7.0,4.29,4.29,0.0,0.1,41.44,4.11,35.67,0.0,2.0,0.0,3.56,2.78,8.39
1284,78,25,8,73,73,25,10.0,41.89,411.25,4.5,0.54,1.44,5.0,5.0,0.22,0.23,68.2,3.37,9.0,22.62,0.0,0.0,3.56,3.0,8.67
1285,48,8,5,83,83,22,10.0,76.12,614.25,4.38,0.22,5.0,5.0,5.0,0.03,0.31,54.27,5.66,7.88,30.88,2.0,0.0,3.89,2.78,7.93
1286,33,41,20,69,69,28,10.0,42.67,489.88,2.0,0.62,0.25,5.0,5.0,1.24,0.15,39.8,4.08,1.62,19.44,2.75,0.0,2.44,2.78,6.65
1287,55,0,0,19,19,13,8.35,127.0,1321.0,27.5,0.17,18.0,0.0,0.0,0.05,0.33,0.0,0.0,104.5,186.0,0.0,0.0,4.5,0.44,5.39
1289,46,23,6,78,78,27,10.0,35.75,408.38,5.11,0.45,0.88,5.0,5.0,0.25,0.17,50.41,3.52,3.25,10.62,0.0,0.0,3.89,3.0,3.91
1290,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.11
1291,67,3,25,82,82,14,5.0,83.67,714.89,3.25,0.43,5.62,5.0,0.0,0.12,0.12,64.4,2.53,13.88,9.89,2.0,0.0,4.22,2.78,6.73
1292,32,0,8,77,77,23,10.0,32.0,416.0,2.5,0.57,3.88,4.29,4.29,0.06,0.38,67.94,2.75,20.62,23.67,0.0,0.0,3.89,2.89,6.19
1293,26,20,23,79,79,29,10.0,87.5,809.22,2.89,0.67,3.0,5.0,5.0,0.11,0.15,103.84,2.66,7.89,-1.0,0.0,0.0,4.22,2.89,5.4
1294,39,18,47,82,82,36,5.0,130.12,1049.22,2.62,0.63,2.12,5.0,5.0,0.04,0.36,62.41,4.06,4.88,9.38,0.0,0.0,4.0,2.89,3.28
1295,49,0,35,74,74,20,10.0,45.12,509.44,5.44,0.53,0.75,5.0,4.15,0.01,0.35,88.81,2.8,20.25,39.75,0.0,0.0,3.44,3.0,9.0
1296,367,27,34,74,74,22,10.0,121.0,1196.22,22.88,0.14,0.88,5.0,5.0,0.39,0.35,116.15,2.42,61.5,138.62,0.0,0.0,3.44,2.89,7.95
1297,46,19,25,69,69,16,5.0,76.0,645.12,1.5,0.62,5.62,5.0,5.0,0.31,0.83,100.65,2.63,30.38,11.88,2.62,0.0,3.33,2.89,1.59
1298,69,27,28,70,70,34,10.0,66.12,539.75,4.38,0.55,0.12,5.0,5.0,0.34,0.32,65.03,2.99,6.5,16.25,0.0,0.0,3.11,3.0,6.44
1299,97,34,28,70,70,14,10.0,31.62,337.62,2.88,0.64,0.62,5.0,5.0,0.23,0.08,26.79,2.56,0.0,1.88,0.0,0.0,3.11,2.89,5.01
1300,77,2,23,75,75,19,10.0,76.78,695.33,8.56,0.24,3.12,5.0,3.35,0.0,0.09,66.93,2.71,6.5,8.12,2.0,0.0,4.0,2.89,7.61
1302,19,6,26,79,79,9,5.0,38.5,462.38,1.62,0.72,0.75,4.29,4.29,-1.0,0.32,58.03,2.14,0.0,1.88,2.0,0.0,3.89,2.78,1.14
1303,46,27,3,72,72,23,0.0,47.75,493.75,5.11,0.45,0.0,5.0,5.0,0.32,0.35,52.84,2.35,11.12,10.25,2.12,0.0,2.5,2.78,5.01
1304,19,21,7,76,76,25,10.0,30.5,420.38,1.5,0.77,0.38,5.0,3.35,0.0,0.16,53.09,3.27,0.0,0.0,0.0,0.0,3.78,2.78,10.0
1305,79,0,3,70,70,11,5.0,48.78,497.11,4.75,0.58,4.0,5.0,1.25,0.0,0.51,33.86,2.67,38.12,30.88,2.0,0.0,3.22,2.78,3.92
1306,46,3,6,78,78,22,10.0,83.25,664.25,5.11,0.55,7.75,5.0,2.5,0.11,0.17,141.59,2.16,11.38,30.62,2.0,0.0,3.56,2.89,6.05
1307,58,1,20,75,75,28,10.0,46.0,558.12,6.44,0.53,1.38,5.0,3.75,0.01,0.24,83.01,2.58,14.38,37.25,0.0,0.0,3.78,2.89,8.83
1308,47,1,8,78,78,25,10.0,29.5,336.12,2.5,0.66,1.62,5.0,5.0,0.24,0.04,65.42,2.49,6.25,1.88,2.0,0.0,3.78,2.78,10.0
1309,21,1,36,80,80,20,10.0,79.11,660.78,1.62,0.71,1.75,5.0,3.35,0.0,0.1,80.43,2.88,0.0,0.0,0.0,0.0,4.22,3.0,8.07
1310,79,5,3,85,85,14,10.0,76.25,713.0,4.38,0.47,1.5,5.0,5.0,0.23,0.22,78.59,2.58,18.22,31.0,2.0,0.0,3.12,2.56,10.0
1311,51,13,11,78,78,21,5.0,90.88,1148.33,5.67,0.35,10.44,5.0,5.0,0.06,0.27,81.47,4.39,56.12,10.62,0.0,0.0,3.44,2.89,0.33
1312,22,0,8,69,69,14,5.0,83.11,676.11,2.44,0.35,9.5,3.93,3.93,0.2,0.32,90.09,2.58,46.0,4.11,0.0,0.0,3.89,2.22,0.0
1313,14,0,20,81,81,29,5.0,33.12,264.62,1.0,0.74,0.12,5.0,1.25,0.04,0.14,16.68,4.12,0.0,0.0,2.0,0.0,4.22,2.67,5.17
1314,59,18,34,79,79,25,8.35,132.22,868.25,4.12,0.63,13.25,5.0,5.0,0.08,0.25,84.9,3.61,45.89,2.75,2.0,0.0,4.0,2.78,6.82
1315,57,0,11,74,74,16,0.0,66.0,750.11,6.33,0.12,6.38,4.29,4.29,0.18,0.35,57.53,3.1,62.22,48.89,0.0,0.0,3.44,2.33,5.47
1316,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,6.35
1393,47,14,55,77,77,29,10.0,56.25,615.38,5.22,0.6,0.75,5.0,5.0,0.26,0.28,64.62,2.42,6.5,15.62,0.0,0.0,4.0,2.89,6.87
1434,43,20,57,84,84,17,8.35,38.62,483.89,2.62,0.58,1.75,5.0,5.0,0.27,0.09,56.92,2.41,0.0,-1.0,0.0,0.0,4.33,2.89,5.32
1462,50,22,2,78,78,27,5.0,85.89,764.75,5.56,0.52,15.67,5.0,5.0,0.02,0.18,70.18,3.3,14.75,0.0,0.0,0.0,3.67,2.89,4.3
1464,118,0,14,71,71,18,8.35,38.88,562.88,5.5,0.47,4.38,5.0,5.0,0.03,0.17,91.2,2.3,21.12,35.0,2.0,0.0,3.78,2.89,5.6
1465,71,18,20,69,69,16,5.0,85.33,839.11,7.89,0.29,4.25,5.0,5.0,0.07,0.58,116.94,2.14,76.75,110.0,1.88,0.0,3.56,2.78,6.79
1565,94,0,7,81,81,20,5.0,111.62,974.62,6.25,0.19,9.33,4.29,4.29,0.04,0.33,72.26,3.63,97.33,25.75,0.0,0.0,3.89,2.56,5.02
1573,6,6,8,32,32,22,5.0,123.8,703.2,1.0,0.6,10.4,1.43,1.43,0.22,0.17,17.13,1.92,14.8,-1.0,1.4,0.0,3.2,1.22,0.23
1575,50,0,16,58,58,14,8.35,36.78,456.89,5.56,0.51,8.67,4.29,4.29,0.02,0.38,47.91,2.78,41.12,4.75,1.44,0.0,3.56,2.67,2.78
1610,26,21,49,76,76,22,5.0,88.38,838.22,2.0,0.51,3.62,5.0,5.0,0.21,0.31,66.28,4.89,6.5,3.75,1.88,0.0,4.44,2.89,6.27
1612,23,0,30,83,83,19,5.0,67.11,544.38,1.12,0.71,3.5,5.0,5.0,0.06,0.13,62.44,3.21,0.0,0.0,2.0,0.0,4.44,2.78,5.43
1667,7,0,2,18,18,9,0.0,56.0,482.0,3.5,0.0,8.5,0.0,0.0,0.05,0.29,15.23,1.68,47.5,9.5,0.0,0.0,4.0,0.44,0.0
1697,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1705,178,24,31,79,79,32,5.0,114.22,907.44,12.38,0.39,42.78,5.0,5.0,0.03,0.63,110.93,2.32,93.0,51.38,0.0,0.0,3.5,2.56,0.0
