Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1088,0.0,0,0,0,0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1175,0.0,0,1,8,8,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.78,0.0,-1.0,-1.0,0.0,0.0,0.0,0.15,0.0
1278,19,0,5,64,64,54,5.0,63.71,539.29,2.71,0.54,5.67,2.27,1.82,0.02,0.47,21.57,3.33,7.0,2.5,0.0,0.0,4.14,1.46,2.59
1279,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01
1280,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1281,63,6,8,136,136,37,10.0,50.08,472.83,3.42,0.48,5.58,5.0,5.0,0.28,0.16,88.34,3.68,12.58,15.58,0.0,0.0,4.58,3.0,8.31
1283,16,18,1,105,105,30,5.0,8.56,67.67,1.0,0.85,0.89,3.64,0.4,-1.0,0.19,4.72,5.89,0.0,1.67,0.22,1.0,4.11,2.15,8.39
1284,59,26,4,128,128,44,10.0,26.5,365.54,3.58,0.45,3.83,5.0,2.5,0.2,0.14,91.63,3.21,5.0,9.5,0.0,0.0,4.23,2.92,8.67
1285,47,19,3,123,123,50,10.0,67.67,609.58,2.92,0.49,10.67,4.55,2.27,0.02,0.28,115.12,5.18,28.08,13.92,0.09,0.0,4.33,2.77,7.93
1286,123,0,29,141,141,85,10.0,52.5,554.33,5.25,0.68,9.92,5.0,5.0,0.06,0.11,113.39,3.51,5.67,0.0,1.15,0.0,4.77,3.0,6.65
