Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1168,0.0,0,0,0,0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1502,0.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01
1591,42,4,14,268,263,106,10.0,9.7,165.3,1.76,0.72,1.05,5.56,0.5,0.02,0.21,93.88,1.69,1.95,3.43,0.8,0.82,4.29,1.73,9.0
2182,42,5,18,233,232,69,10.0,21.69,189.69,1.81,0.75,2.44,3.89,0.27,0.01,0.36,43.78,2.55,5.56,6.19,1.69,0.62,4.0,1.31,5.0
2306,0.0,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2495,47,4,24,376,371,159,10.0,19.42,181.83,1.25,0.96,2.76,6.67,2.67,0.0,0.3,156.11,2.78,20.12,4.13,1.58,0.72,4.08,2.23,9.0
2535,0.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2613,5,0,0,7,7,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.08,1.0
2639,0.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2869,0.0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
3031,84,19,65,379,374,178,5.0,18.12,230.6,2.33,0.56,2.4,6.67,2.2,0.02,0.32,67.62,3.93,15.67,15.38,1.62,0.68,4.48,2.08,9.0
3222,105,4,44,294,288,74,6.65,32.45,308.23,2.41,0.7,4.35,5.56,0.0,0.02,0.5,143.74,2.91,27.09,29.0,1.13,0.88,4.17,2.08,9.0
3223,2,4,18,18,18,48,0.0,8.83,83.6,0.0,0.0,0.2,0.28,0.19,-1.0,0.5,19.49,3.28,0.0,-1.0,0.0,0.0,1.5,0.46,8.0
3224,33,6,34,239,233,32,10.0,27.06,225.71,1.2,0.84,2.59,4.17,0.63,0.01,0.24,30.91,3.05,2.76,1.59,1.41,0.83,3.82,1.42,9.0
3225,121,4,48,282,276,110,10.0,22.95,301.95,3.36,0.7,1.86,5.83,3.32,0.0,0.57,130.91,3.23,18.14,20.91,1.05,0.87,4.18,2.04,9.0
3226,8,0,4,98,98,32,0.0,0.0,5.0,0.0,0.0,0.0,2.22,0.0,-1.0,0.0,0.12,0.0,-1.0,-1.0,1.12,1.0,4.14,0.62,6.0
3227,9,0,7,105,104,27,0.0,0.0,5.0,0.0,1.0,0.0,2.22,0.0,0.0,0.0,3.3,3.08,0.0,0.0,1.11,0.78,4.0,0.69,5.0
3228,12,0,4,120,120,22,5.0,1.44,28.89,1.0,1.0,0.11,2.22,0.0,-1.0,0.17,0.3,0.0,0.0,0.0,1.3,1.0,3.89,0.77,2.0
3229,0.0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
3230,51,3,7,212,212,73,6.65,9.31,192.5,1.75,0.71,0.82,4.17,2.08,0.05,0.43,63.16,2.9,4.06,12.35,1.24,0.83,4.41,1.5,9.0
3231,17,4,10,180,175,28,5.0,1.0,25.23,1.0,0.9,0.0,3.33,0.0,-1.0,0.18,0.6,0.0,0.0,0.0,1.23,0.79,4.15,1.08,8.0
3232,22,5,17,183,178,32,5.0,2.15,13.42,1.38,0.83,0.08,3.33,0.0,-1.0,0.27,1.72,0.0,2.0,3.92,1.0,0.71,4.08,1.19,9.0
3233,17,4,18,188,183,69,10.0,2.08,28.92,1.08,1.0,0.0,3.33,0.0,0.0,0.12,3.31,1.65,0.0,0.0,1.38,0.79,3.85,1.08,8.79
3234,1,0,3,9,9,21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.08,4.0
3235,17,4,10,188,183,43,10.0,3.31,41.0,1.21,0.89,0.46,3.33,0.0,-1.0,0.0,1.14,0.0,0.0,-1.0,1.31,0.79,3.92,1.08,9.0
3236,24,4,7,188,183,48,10.0,8.69,208.0,1.38,0.89,1.14,3.33,2.23,-1.0,0.33,35.62,2.25,5.85,6.54,1.15,0.86,4.46,1.15,9.0
3237,173,4,17,340,335,173,10.0,44.6,404.64,4.8,0.58,1.0,5.56,2.22,0.01,0.66,168.77,2.32,23.58,63.24,1.6,0.84,4.84,2.19,8.47
3238,24,4,31,281,276,54,5.0,2.73,13.0,0.95,0.94,0.14,5.56,0.39,0.0,0.12,5.23,1.94,0.59,0.68,1.0,0.87,4.18,1.88,8.0
3239,32,4,19,274,269,88,5.0,4.8,78.43,1.24,0.9,0.25,5.56,0.33,0.0,0.22,18.28,4.06,4.0,1.19,0.85,0.6,4.19,1.69,9.0
3240,22,4,14,274,269,94,10.0,0.05,7.81,0.0,0.0,0.05,5.56,0.0,0.0,0.0,0.73,0.0,0.0,-1.0,0.9,0.65,4.05,1.73,9.0
3241,7,3,162,56,56,60,0.0,40.33,685.71,0.5,0.04,0.33,0.56,0.28,0.01,0.14,72.34,2.4,0.0,0.0,1.0,0.57,2.5,0.5,2.0
3242,9,0,7,109,109,41,5.0,0.0,9.12,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.42,0.0,0.0,-1.0,1.22,1.0,4.0,0.69,6.0
3243,16,4,10,178,173,89,10.0,12.46,237.31,1.0,1.0,1.77,3.33,2.23,0.02,0.06,51.46,1.77,0.0,1.15,1.15,0.86,4.15,1.19,5.57
3244,43,4,7,178,173,50,5.0,2.77,25.31,1.38,0.96,1.77,3.33,0.0,-1.0,0.19,0.97,0.0,2.0,0.0,1.0,0.86,4.38,1.12,9.0
3245,29,3,64,177,176,54,10.0,51.23,603.15,1.46,0.67,3.69,3.06,1.53,0.02,0.24,145.61,3.13,5.25,1.92,1.38,0.86,3.46,1.15,8.0
3246,14,4,12,185,180,68,10.0,5.53,125.93,1.0,1.0,0.6,3.33,1.8,0.03,0.0,35.89,2.65,0.0,-1.0,0.5,0.75,4.07,1.35,9.0
3247,9,0,1,24,24,16,10.0,7.5,131.5,4.5,0.56,1.0,0.0,0.0,-1.0,0.33,0.0,0.0,13.0,32.5,2.5,0.0,0.0,0.15,5.0
3248,7,8,15,73,73,45,0.0,38.0,479.6,1.0,0.75,8.5,1.39,1.39,0.13,0.29,90.61,2.36,74.0,10.0,2.83,0.83,5.83,0.42,3.0
3265,21,4,10,190,185,41,10.0,9.23,108.08,1.15,1.0,1.77,3.33,0.67,0.03,0.19,27.58,2.79,2.17,1.92,1.31,0.79,4.0,1.15,9.0
3273,34,1,5,183,178,55,10.0,15.08,360.31,2.15,0.62,0.77,3.33,3.33,-1.0,0.47,31.04,5.08,14.85,19.46,1.15,0.86,4.23,1.23,9.0
3274,0.0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0
3275,6,0,0,13,13,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.08,1.0
3276,2,0,5,10,10,99,5.0,125.5,799.5,1.0,0.25,20.5,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.5,2.0,0.19,8.0
3277,3,0,1,12,12,47,5.0,32.0,270.5,1.5,0.17,1.5,0.0,0.0,-1.0,0.33,0.0,0.0,-1.0,7.5,0.0,0.5,3.0,0.19,8.0
3278,17,0,3,8,8,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.71,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.08,1.89
3279,5,0,4,70,70,53,0.0,43.4,468.2,1.0,0.7,0.2,1.11,1.11,-1.0,0.2,29.55,2.13,0.0,0.0,2.4,0.6,5.4,0.5,3.0
3280,0.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
3404,0.0,0,0,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,2.0
3446,0.0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
3447,14,4,8,176,171,45,5.0,0.58,11.67,1.0,0.96,0.0,3.33,0.57,-1.0,0.07,2.59,4.18,0.0,0.0,1.08,0.71,3.69,1.12,8.0
3448,11,2,5,130,126,33,0.0,0.38,17.75,1.0,1.0,0.62,2.22,0.24,0.0,0.27,8.26,4.0,0.0,0.0,1.0,0.78,5.67,0.73,3.0
3503,35,1,10,187,181,26,5.0,29.0,337.21,2.0,0.66,1.38,3.33,2.23,-1.0,0.46,57.96,1.83,16.31,12.31,1.31,0.79,4.38,1.15,9.0
3504,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.02
3633,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.06
1085,0.0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.07
1168,0.0,0,0,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1456,21,1,10,201,196,53,0.0,54.23,469.46,1.31,0.65,10.08,3.33,1.33,0.06,0.1,96.18,2.71,47.08,0.0,1.0,0.86,4.15,1.19,5.0
1571,3,10,3,13,13,75,0.0,68.0,632.5,1.5,0.75,9.5,0.56,0.56,-1.0,0.0,19.09,4.08,42.5,-1.0,0.0,0.0,1.5,0.15,1.0
1683,83,17,11,322,312,66,10.0,210.61,1449.04,2.83,0.51,15.57,4.72,4.72,0.09,0.51,506.33,2.93,54.45,9.39,1.33,1.12,3.33,1.81,8.0
1770,0.0,0,0,0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2198,13,11,9,165,162,13,0.0,18.18,358.36,1.08,0.67,6.33,2.5,0.0,0.01,0.23,148.1,1.85,20.27,2.09,1.27,0.75,4.09,0.93,0.43
2371,7,3,0,13,13,23,0.0,17.5,176.5,3.5,0.29,3.0,0.56,0.56,0.36,0.71,5.6,2.63,52.5,62.5,0.0,0.0,0.0,0.19,0.0
2372,0.0,0,0,0,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2377,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2390,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
