Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1062,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1231,17,0,6,29,29,2,0.0,3.77,34.23,1.0,1.0,0.21,2.5,0.3,2.58,0.12,7.34,3.45,0.0,0.0,0.0,0.0,0.23,1.17,0.06
1236,44,10,14,107,107,169,0.0,10.54,98.24,1.31,0.88,2.16,5.0,1.9,1.4,0.14,53.32,2.33,3.33,3.85,0.0,0.0,2.19,2.08,0.18
1964,15,0,7,30,30,80,0.0,2.54,29.67,1.0,0.92,1.31,2.5,0.95,6.88,0.07,7.93,2.78,-1.0,-1.0,0.0,0.0,0.31,1.14,0.06
2156,0.0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.01
2848,38,56,33,115,115,15,0.0,11.15,104.63,1.14,0.84,1.67,5.36,1.77,0.24,0.08,61.15,2.56,8.64,2.93,0.19,0.0,2.27,2.36,0.36
2849,38,44,29,118,118,3,0.0,8.28,100.64,1.17,0.92,2.6,5.0,2.5,1.05,0.11,49.38,2.11,2.71,0.0,0.35,0.0,2.77,2.14,0.12
2850,72,41,26,102,102,7,0.0,11.19,95.26,2.14,0.61,0.89,5.0,2.5,1.12,0.31,49.39,3.62,7.79,5.93,0.28,0.0,2.1,2.0,0.21
2851,43,49,114,171,171,77,0.0,31.97,378.14,1.03,0.89,6.66,7.5,6.38,0.17,0.02,227.45,2.62,23.0,-1.0,0.28,0.03,2.83,2.72,2.39
2852,58,42,18,162,162,49,10.0,28.32,236.85,1.21,0.91,3.79,7.5,4.72,0.69,0.1,171.46,2.0,3.59,1.57,0.25,0.0,2.67,2.97,9.37
2853,52,39,28,174,175,49,6.67,27.27,268.61,1.26,0.85,4.31,7.5,3.75,0.09,0.17,273.98,2.31,5.91,0.0,0.25,0.0,2.68,2.97,4.37
2854,61,21,87,175,175,30,6.67,18.62,204.82,1.39,0.82,4.12,7.14,4.0,0.18,0.25,114.18,2.77,16.62,4.55,0.0,0.0,3.23,2.89,2.17
2855,89,40,150,159,159,45,10.0,57.19,401.88,1.76,0.71,6.0,7.32,5.34,0.92,0.21,230.53,2.67,33.38,9.46,0.28,0.0,2.64,2.97,5.0
2856,62,39,18,161,162,36,10.0,27.86,271.57,1.47,0.78,6.11,7.5,5.17,0.07,0.1,166.33,2.58,15.74,0.0,0.25,0.0,2.51,2.97,7.49
2857,38,24,20,65,65,23,0.0,31.79,334.75,1.25,0.81,6.7,3.54,2.44,1.35,0.37,99.87,2.83,56.0,2.5,0.0,0.0,1.0,1.67,0.87
2858,53,32,21,102,102,25,0.0,26.32,265.13,1.55,0.73,3.91,4.58,1.97,0.74,0.28,129.04,2.54,11.86,7.78,0.33,0.0,2.21,2.0,6.83
2859,64,39,80,179,179,48,10.0,14.26,194.56,1.2,0.97,3.88,7.5,4.35,0.31,0.44,221.09,1.68,18.89,2.0,0.28,0.0,2.91,2.97,3.54
2860,32,30,36,92,92,7,0.0,16.57,169.27,1.23,0.72,2.2,3.75,2.25,0.08,0.16,77.2,2.54,8.29,2.62,0.26,0.0,1.95,1.83,0.18
2861,55,28,36,125,125,11,0.0,23.64,146.38,1.75,0.73,3.89,5.71,3.83,2.56,0.42,101.07,2.39,14.5,13.93,0.21,0.0,1.82,2.28,0.18
2862,75,39,37,108,108,27,0.0,47.32,287.08,2.08,0.68,3.44,4.94,3.31,0.56,0.25,234.7,1.91,12.92,6.2,0.37,0.0,2.15,2.03,0.23
2863,57,40,58,120,120,15,10.0,39.0,355.11,1.48,0.84,0.85,5.0,2.5,0.51,0.35,210.54,3.72,5.11,5.93,0.3,0.0,2.07,2.44,0.57
2864,54,44,76,181,181,99,10.0,24.24,283.35,1.29,0.91,2.26,7.5,7.5,2.09,0.06,135.1,3.25,0.23,0.0,0.22,0.0,3.14,2.89,8.08
2865,25,13,19,70,72,17,0.0,11.14,86.95,0.95,0.6,2.18,3.27,3.27,0.97,0.08,61.38,1.61,4.64,0.0,0.0,0.0,1.36,1.75,0.11
2866,44,24,80,189,189,25,10.0,21.7,223.97,1.09,1.0,2.26,7.5,3.75,0.09,0.18,161.01,2.78,5.91,0.43,0.0,0.0,3.23,2.72,0.92
2867,6,0,0,11,11,21,0.0,5.83,58.33,1.0,1.0,2.5,1.07,0.61,-1.0,0.0,29.15,1.49,-1.0,-1.0,0.0,0.0,0.0,0.53,0.06
2891,2,0,0,13,13,3,0.0,32.5,267.0,0.5,0.0,5.0,0.0,0.0,0.64,0.0,19.39,1.46,5.5,-1.0,0.25,0.0,1.25,0.22,0.0
1268,38,39,32,151,151,14,0.0,14.83,154.54,1.12,0.94,2.62,6.25,4.69,0.06,0.18,108.61,2.11,3.25,2.08,0.35,0.0,4.17,2.23,2.39
1487,11,35,14,53,53,108,0.0,19.5,171.7,0.89,0.68,1.56,1.67,0.83,0.09,0.27,32.98,2.86,5.78,2.78,0.7,0.0,3.5,0.63,0.09
1555,66,34,44,132,132,106,5.0,31.35,235.74,1.77,0.69,2.35,5.36,3.43,0.06,0.2,127.56,2.4,6.26,2.28,0.29,0.0,2.66,2.54,0.42
1567,11,0,3,12,12,43,10.0,105.0,852.5,5.5,0.55,18.5,0.0,0.0,0.03,0.45,0.0,0.0,97.0,22.5,0.0,0.0,0.0,0.17,1.3
1931,0.0,0,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
2155,12,0,0,32,32,114,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,112.18,0.0,1.54,0.0,-1.0,-1.0,0.0,0.0,0.83,1.03,0.0
2225,42,39,22,100,100,195,0.0,17.0,124.72,1.25,0.9,1.33,0.0,0.0,1.38,0.14,40.94,3.53,2.4,1.2,0.35,0.0,1.84,1.77,0.0
2535,58,47,87,170,170,61,10.0,28.34,314.55,1.24,0.91,3.62,7.5,6.38,0.2,0.1,123.34,3.36,4.74,0.0,0.26,0.0,2.82,2.74,10.0
2546,1,0,2,13,13,16,0.0,113.5,714.0,0.5,0.5,11.0,0.36,0.36,0.02,0.0,33.27,3.66,94.0,-1.0,0.5,1.5,3.5,0.14,0.03
2553,2,0,0,6,6,11,0.0,16.5,165.5,0.0,0.0,4.5,0.36,0.18,-1.0,0.0,4.67,2.61,-1.0,-1.0,0.0,0.0,0.0,0.17,0.0
2554,58,51,27,168,168,142,10.0,22.61,225.32,1.48,0.78,2.58,7.29,4.16,1.21,0.17,138.93,3.73,7.03,0.91,0.27,0.0,2.86,2.77,6.68
2763,1,0,2,10,10,58,0.0,7.0,158.0,0.5,0.5,0.0,0.0,0.0,-1.0,0.0,2.99,2.97,-1.0,-1.0,0.0,0.5,2.5,0.14,0.0
2806,46,51,58,166,166,44,5.0,34.94,378.94,1.18,0.91,4.88,7.5,4.35,0.01,0.09,250.76,2.72,21.62,0.0,0.26,0.0,2.61,2.97,8.52
2807,85,53,85,159,159,44,10.0,44.97,385.94,2.0,0.69,6.42,7.5,4.5,0.14,0.2,172.84,2.85,21.73,2.06,0.26,0.0,2.69,2.74,8.76
2808,54,39,74,162,162,42,10.0,28.45,279.97,1.18,0.91,3.34,7.5,3.0,0.0,0.06,118.38,3.52,4.29,0.0,0.26,0.0,2.76,2.54,8.17
2809,50,57,57,119,119,55,10.0,18.41,192.5,1.26,0.94,2.29,5.36,3.59,0.02,0.14,120.46,2.84,3.57,0.0,0.31,0.07,2.17,2.17,1.73
2810,72,14,69,162,162,36,0.0,40.28,370.47,1.64,0.74,4.81,7.5,5.25,0.05,0.12,197.24,2.67,12.53,0.78,0.0,0.0,2.51,2.71,0.64
