user_id,class_id,logins,comments,blank_line,lloc,count_if,count_loop,count_var,syntax_grade,log_rows,deleted_coef,writed_coef,pasted_coef,focus_time,writed_time,early_often,error_coef,submit_coef,jadud,amount_of_change,procastination,correct,incorrect,blank,homework_grade,exam_grade,label,final_grade
2413,141,49.0,16.666666666666668,21.5,119.66666666666667,25.833333333333332,5.5,42.666666666666664,0.4550561797752809,805.1666666666666,0.03553024138866287,0.10604827773257391,0.8584214808787632,18.182161039113996,3.7909056193298767,114.46833623321342,0.6451612903225806,0.46296296296296297,10.115993936995679,34.72271110766938,11583819.833333334,0.8539325842696629,0.033707865168539325,0.11235955056179775,9.2,5.71,1,7.07
2425,141,99.0,17.22222222222222,18.666666666666668,111.11111111111111,22.22222222222222,5.555555555555555,37.55555555555556,0.476,1953.0,0.0976397238922289,0.4371520819416611,0.46520819416611,45.03779850006103,10.849966665550514,204.6365341553436,0.3308457711442786,0.4158415841584158,10.143416036468626,43.78228967161139,14373759.666666666,0.912,0.016,0.072,8.75,9.29,1,10.0
2426,141,84.0,19.09090909090909,12.181818181818182,112.81818181818181,20.363636363636363,5.181818181818182,44.27272727272727,0.49645390070921985,3370.5454545454545,0.15774823279493097,0.5894956598176024,0.25275610738746657,78.96699684605454,15.555284718311196,284.23213944047404,0.2636103151862464,0.5555555555555556,11.673591018736577,56.36488268416781,12934632.454545455,0.9645390070921985,0.014184397163120567,0.02127659574468085,9.57,9.29,1,9.49
2428,141,99.0,17.25,29.625,108.0,19.375,6.125,42.375,0.4661016949152542,1594.625,0.06466333735147237,0.25378853108317545,0.6815481315653522,20.2871334032466,7.578429204101364,151.25599161686125,0.3865979381443299,0.6538461538461539,8.845903006477066,33.415939310454824,13077870.75,0.788135593220339,0.025423728813559324,0.1864406779661017,7.64,6.43,1,7.93
2429,141,60.0,22.142857142857142,29.0,119.28571428571429,21.571428571428573,6.428571428571429,47.285714285714285,0.4858490566037736,1997.7142857142858,0.07402288683730444,0.40560561667311623,0.5203714964895793,32.950430718490054,11.019511785961331,220.6082500723851,0.43973941368078173,0.27522935779816515,12.575486358103895,51.04759683723753,11790420.714285715,0.9150943396226415,0.009433962264150943,0.07547169811320754,9.05,7.5,1,5.07
2430,141,67.0,19.5,23.625,107.0,18.875,5.875,41.625,0.5048076923076923,1729.875,0.09924228423581594,0.45530709049467133,0.44545062526951273,26.678468650579454,11.199072755376498,195.30520986394603,0.4342629482071713,0.3488372093023256,10.482127646618315,31.63858403911275,10085908.125,0.9615384615384616,0.009615384615384616,0.028846153846153848,9.63,7.86,1,8.4
2431,141,36.0,18.714285714285715,32.285714285714285,119.57142857142857,21.571428571428573,6.285714285714286,46.142857142857146,0.520618556701031,408.7142857142857,0.011620475277438848,0.07001336354656905,0.9183661611759921,5.462671505695298,2.136026200794038,59.64298545751809,0.375,0.6976744186046512,5.0142653642240695,10.232999839454983,11540672.142857144,0.9278350515463918,0.010309278350515464,0.061855670103092786,9.77,5.0,0,4.22
2432,141,36.0,18.857142857142858,29.0,101.0,18.714285714285715,5.285714285714286,38.0,0.4595959595959596,664.0,0.034834324553950725,0.16005489837265538,0.8051107770733938,9.866435718536376,3.84205475960459,97.64293552092163,0.45901639344262296,0.6041666666666666,5.68205194324324,16.18200058265797,10738605.857142856,0.8080808080808081,0.030303030303030304,0.16161616161616163,8.37,6.67,1,6.21
2433,141,53.0,18.0,30.428571428571427,123.42857142857143,22.142857142857142,6.571428571428571,48.142857142857146,0.47685185185185186,1197.4285714285713,0.05279273571956499,0.1607538802660754,0.7864533840143596,14.351504835628328,4.253133314776988,121.30127781684742,0.28695652173913044,0.24793388429752067,13.13120601576913,26.199781896584014,11389586.857142856,0.7962962962962963,0.037037037037037035,0.16666666666666666,8.17,6.91,1,7.06
2540,141,298.0,8.818181818181818,34.72727272727273,98.18181818181819,16.181818181818183,5.545454545454546,39.90909090909091,0.46808510638297873,3527.7272727272725,0.2570129371077238,0.3826373767132061,0.36034968617907004,85.27012753342139,16.119674356055985,270.51902974568253,0.36503856041131105,0.3942307692307692,14.390653532446297,52.904717095067156,11649824.363636363,0.9148936170212766,0.02127659574468085,0.06382978723404255,9.16,7.14,1,8.46
2613,141,9.0,31.0,30.0,89.0,11.0,1.0,48.0,0.42857142857142855,1833.0,0.022980849292256453,0.17485428809325562,0.8021648626144879,40.82710065146287,16.745466311772663,157.64517119150844,0.5116279069767442,0.3157894736842105,13.892443989449804,46.561786907291264,21265672.0,0.9285714285714286,0.03571428571428571,0.03571428571428571,10.0,0.0,0,0.0
2622,141,63.0,12.714285714285714,30.714285714285715,104.71428571428571,19.714285714285715,5.285714285714286,34.57142857142857,0.43010752688172044,1929.857142857143,0.07393193338160753,0.389210716871832,0.5368573497465604,40.13625871567499,9.064507173356557,202.15199373597227,0.22418879056047197,0.16891891891891891,8.734169352933014,38.63566080338585,14520153.285714285,0.7849462365591398,0.053763440860215055,0.16129032258064516,7.18,9.17,1,6.23
1544,142,28.0,16.5,5.75,38.25,5.5,1.0,21.5,0.24,1497.5,0.11117176128093159,0.4719796215429403,0.4168486171761281,36.460400054852165,6.2795374751091,139.38794782907166,0.33905579399141633,0.26785714285714285,12.429802894656053,31.74901573277509,10239072.25,0.52,0.06666666666666667,0.41333333333333333,4.14,10.0,0,3.58
2210,142,93.0,18.555555555555557,25.22222222222222,102.77777777777777,20.333333333333332,5.777777777777778,37.77777777777778,0.4141791044776119,2523.0,0.15138842422214788,0.4219917475186796,0.4266198282591725,50.565070654727805,11.413348251250055,206.94631617348927,0.4336099585062241,0.2796610169491525,13.490737563232042,42.23347803184894,10346509.111111112,0.8134328358208955,0.014925373134328358,0.17164179104477612,7.82,6.25,1,8.21
2211,142,68.0,27.4,20.8,74.4,21.8,1.0,29.4,0.37349397590361444,4965.2,0.0919015210341205,0.19042616361394052,0.717672315351939,106.44906817277271,19.09406976977984,339.69397992899434,0.569023569023569,0.26605504587155965,22.684796670898333,102.79396869466613,21410800.2,0.6867469879518072,0.012048192771084338,0.30120481927710846,6.64,6.25,0,3.16
2212,142,118.0,20.181818181818183,18.454545454545453,123.9090909090909,25.272727272727273,6.0,44.54545454545455,0.4787234042553192,3827.5454545454545,0.144704412708059,0.6415476552213106,0.21374793207063034,65.0949347524932,20.734889247200705,275.02627973605456,0.3567961165048544,0.26875,14.116399231841216,54.38833431068568,12720556.363636363,0.9574468085106383,0.0070921985815602835,0.03546099290780142,9.31,10.0,1,10.0
2213,142,120.0,15.3,22.5,101.7,18.0,5.9,37.6,0.45985401459854014,2949.3,0.2318084126496776,0.5675468222290452,0.20064476512127724,58.744184188842766,15.835796718597413,246.03516008895966,0.487279843444227,0.4805194805194805,14.404860290887934,46.58540543990145,11346110.0,0.927007299270073,0.0364963503649635,0.0364963503649635,9.74,5.0,1,6.54
2214,142,120.0,14.2,23.0,88.3,12.2,5.7,38.2,0.3684210526315789,2054.5,0.2849563580352559,0.6439329111757659,0.07111073078897827,27.731273231506343,7.425859977404277,154.15738710811104,0.4358108108108108,0.1721311475409836,14.859340496805368,35.98055030151707,3906760.7,0.7368421052631579,0.015037593984962405,0.24812030075187969,7.41,4.17,0,3.47
2215,142,71.0,19.6,28.6,93.2,16.1,5.1,35.9,0.44485294117647056,3279.8,0.201472134595163,0.5134069400630915,0.28512092534174555,55.603105256507796,13.134891633987428,224.70002225189032,0.33146067415730335,0.29133858267716534,11.874342087037917,38.47596652457219,10954675.2,0.8823529411764706,0.0,0.11764705882352941,8.33,9.17,1,6.96
2216,142,130.0,15.8,13.6,105.0,18.0,5.9,40.9,0.4489051094890511,2075.6,0.136007722835997,0.5209160141585326,0.34307626300547034,39.880686810811355,12.055958426793413,209.2567800574213,0.4725274725274725,0.37362637362637363,11.519548602267365,40.63619076635998,9399248.3,0.9562043795620438,0.029197080291970802,0.014598540145985401,9.91,6.88,1,7.09
2217,142,17.0,36.0,20.5,78.0,8.5,0.5,43.5,0.45652173913043476,4344.5,0.1587242722047098,0.8075282773966252,0.03374745039866493,81.11747531890869,27.54484145641327,263.02091171615996,0.41832669322709165,0.11351351351351352,21.166010488516726,37.42325480232846,21199173.5,0.8913043478260869,0.043478260869565216,0.06521739130434782,9.29,2.5,0,0.4
2219,142,157.0,14.545454545454545,19.0,104.63636363636364,17.727272727272727,9.636363636363637,33.81818181818182,0.527972027972028,2765.0,0.07668645049218298,0.5307252460914881,0.3925883034163289,49.9028276833621,14.986816580367814,262.72816923407913,0.33080808080808083,0.15512465373961218,14.1228377266945,47.72363622509767,16951890.636363637,1.0,0.0,0.0,10.0,9.58,1,10.0
2220,142,130.0,16.2,17.6,102.0,16.7,5.6,41.8,0.44285714285714284,2659.0,0.13326158016423503,0.3879454675914853,0.4787929522442797,69.70154627799987,12.709204995036126,227.87211325653695,0.4465195246179966,0.34951456310679613,14.53272169966796,44.948859829811035,11538501.2,0.9285714285714286,0.02142857142857143,0.05,9.18,7.92,1,7.98
2221,142,114.0,17.77777777777778,24.666666666666668,89.33333333333333,17.88888888888889,6.888888888888889,29.22222222222222,0.39147286821705424,2285.3333333333335,0.17352533590407904,0.5038862445020185,0.3225884195939025,34.52016690572103,10.64352953169081,203.14964380421094,0.45989304812834225,0.379746835443038,12.454361128179603,36.80277767294806,8182232.222222222,0.8294573643410853,0.03875968992248062,0.13178294573643412,8.71,5.62,1,5.05
2222,142,95.0,18.0,21.4,109.9,20.5,7.4,37.1,0.4489051094890511,2247.5,0.0984352546702858,0.3343046463356219,0.5672600989940922,35.937141402959824,9.356565073529879,202.0925530542875,0.4793814432989691,0.40963855421686746,14.882876066137216,37.376463182061514,11474976.8,0.8613138686131386,0.021897810218978103,0.11678832116788321,9.12,3.12,1,5.64
2223,142,160.0,13.909090909090908,26.727272727272727,105.9090909090909,20.90909090909091,13.545454545454545,30.272727272727273,0.48936170212765956,3579.818181818182,0.16176524851481494,0.36186856573558174,0.4763661857496033,49.81066795117927,10.526066719401966,235.48441368997032,0.24628450106157113,0.20476190476190476,8.979775255337053,40.52384258904649,11047317.0,1.0,0.0,0.0,10.0,10.0,1,10.0
2224,142,156.0,23.90909090909091,17.818181818181817,96.36363636363636,15.818181818181818,6.181818181818182,37.81818181818182,0.44755244755244755,3240.090909090909,0.12858837485172006,0.41294695814268767,0.4584646670055923,61.453300016576584,15.088589315703421,239.22450467367185,0.3303964757709251,0.17857142857142858,14.939271005702325,52.67826876426369,11242306.181818182,0.9440559440559441,0.02097902097902098,0.03496503496503497,9.43,8.75,1,9.47
2225,142,171.0,14.454545454545455,25.454545454545453,104.0909090909091,19.09090909090909,5.545454545454546,38.63636363636363,0.4825174825174825,4860.181818181818,0.23958796090626389,0.5797978676143936,0.18061417147934253,93.50337296688195,24.009490987026332,324.3187265077926,0.3563714902807775,0.2471264367816092,15.614678409054148,63.35470133950741,13463449.454545455,0.993006993006993,0.006993006993006993,0.0,10.0,9.38,1,10.0
2226,142,145.0,15.3,16.4,102.0,17.8,5.6,37.9,0.4416058394160584,3113.5,0.20104646533583576,0.6144002729909571,0.18455326167320707,56.53692859013874,12.762023235956828,240.24716439533682,0.4396551724137931,0.3211009174311927,12.549900398011133,47.36032094485847,11054106.6,0.9124087591240876,0.021897810218978103,0.06569343065693431,9.73,4.38,1,5.0
2227,142,94.0,12.6,22.5,106.7,19.5,7.1,37.7,0.45255474452554745,3105.3,0.17688008628296892,0.6418766545739778,0.18124325914305325,73.62850418567658,15.030640008052192,238.0256288721868,0.5010073875083949,0.09971509971509972,26.049952015310893,57.10779281324047,11295453.1,0.9343065693430657,0.029197080291970802,0.0364963503649635,9.92,4.58,1,5.01
2228,142,19.0,44.0,44.0,75.0,0.0,1.0,53.0,0.34285714285714286,16238.0,0.3844473007712082,0.6012853470437018,0.014267352185089975,159.02488428751627,35.04258321126302,385.50226977282506,0.4857142857142857,0.10084033613445378,40.24922359499622,101.42977866484773,19168967.0,0.8285714285714286,0.05714285714285714,0.11428571428571428,7.14,10.0,0,1.27
2229,142,93.0,33.111111111111114,27.555555555555557,96.77777777777777,18.88888888888889,4.0,38.44444444444444,0.45185185185185184,4681.444444444444,0.18505593759622294,0.49772486229429674,0.3172192001094803,105.17885566993998,21.982748203807407,299.93295547134824,0.36038961038961037,0.22790697674418606,16.759740119968715,72.8888042004928,20075082.0,0.8592592592592593,0.014814814814814815,0.1259259259259259,8.59,8.75,1,9.38
2230,142,77.0,13.545454545454545,19.818181818181817,75.9090909090909,12.363636363636363,5.181818181818182,27.727272727272727,0.3741258741258741,1861.1818181818182,0.20982422010699645,0.4847495310220246,0.30542624887097897,38.60624418656031,8.63529691967097,181.06302267944767,0.5218340611353712,0.1958041958041958,14.071247279470288,36.48661024640035,8803828.454545455,0.7482517482517482,0.06293706293706294,0.1888111888111888,7.58,5.0,1,5.67
2231,142,8.0,7.0,4.0,6.0,0.0,1.0,5.0,0.015625,10.0,0.0,0.0,1.0,0.1337999979654948,0.0,0.0,1.0,0,0.0,0.0,0.0,0.34375,0.03125,0.625,4.21,0.0,0,0.0
2232,142,173.0,14.7,26.0,93.7,14.6,7.0,36.6,0.4185185185185185,2399.4,0.23283968030089328,0.5667019275975552,0.20045839210155147,54.26985158284506,14.694175106684366,217.96467603719645,0.4714285714285714,0.1686746987951807,15.016657417681207,37.84573952243502,9179841.6,0.8296296296296296,0.05185185185185185,0.11851851851851852,8.71,4.29,0,4.15
2233,142,101.0,16.4,13.2,91.2,17.4,4.1,33.2,0.39416058394160586,1274.9,0.10624785444558874,0.5349296258153107,0.35882251973910056,26.086493277947106,8.234264957110089,163.93413311449206,0.4263959390862944,0.4,7.981227975693966,22.097511172075464,11847774.9,0.7591240875912408,0.029197080291970802,0.2116788321167883,8.09,4.38,0,4.66
2234,142,51.0,6.285714285714286,7.857142857142857,18.714285714285715,1.8571428571428572,1.0,9.285714285714286,0.15934065934065933,454.42857142857144,0.19123997532387416,0.6878470080197409,0.12091301665638494,16.593757270631336,2.723723857743399,73.79798680955231,0.16216216216216217,0.07894736842105263,4.2594432902501635,9.746794344808963,3335703.5714285714,0.1978021978021978,0.10989010989010989,0.6923076923076923,1.78,0.0,0,0.1
