Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
1305,49,6,20,298,298,31,10.0,25.82,192.45,3.18,0.59,1.82,5.0,1.25,0.31,0.45,7.29,0.0,18.27,20.73,7.91,0.0,3.27,2.75,7.53
1323,0.0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.17
1325,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.1
1330,135,5,13,275,275,54,10.0,72.09,853.36,11.25,0.33,17.55,4.44,0.0,0.99,0.56,220.15,2.47,147.18,87.45,6.82,0.0,3.0,2.92,2.81
1331,101,0,2,223,223,88,4.43,117.67,1100.92,6.27,0.19,6.91,5.0,5.0,0.39,0.2,185.76,2.43,10.91,9.55,5.64,0.27,3.0,2.75,2.9
1338,40,0,13,72,72,29,8.9,248.0,1735.75,10.0,0.28,34.5,0.0,0.0,0.59,0.65,0.77,0.0,360.25,124.5,5.5,0.0,3.5,0.83,2.58
1345,0.0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.1
1346,98,3,4,224,224,25,5.57,62.25,742.5,6.36,0.55,5.25,4.44,4.44,0.12,0.58,111.36,2.23,36.27,58.91,5.64,0.0,3.27,2.67,2.63
1350,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.06
1356,0.0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.18
1437,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.11
1448,0.0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.71
1454,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.2
1462,12,18,31,210,210,42,0.0,21.4,213.0,0.9,1.0,2.6,5.0,0.0,0.01,0.25,35.62,2.41,10.8,37.6,6.1,0.0,2.8,2.5,1.33
1473,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1764,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.12
1967,0.0,0,0,0,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.04
1968,0.0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.16
1969,5,4,22,58,57,22,2.23,265.0,1401.2,0.0,0.0,10.6,0.0,0.0,0.32,0.0,1.57,1.41,90.8,-1.0,4.0,0.0,3.0,0.83,0.85
1996,33,14,32,238,237,34,10.0,49.82,567.64,2.27,0.56,7.27,4.44,4.44,0.1,0.18,34.64,4.23,24.55,1.36,6.27,0.0,3.18,2.92,6.11
2001,34,5,24,161,199,23,10.0,175.5,1153.17,4.86,0.31,25.43,0.56,0.56,0.86,0.5,74.58,4.42,250.71,51.14,8.0,0.0,3.14,1.5,5.18
2002,49,11,46,260,249,52,10.0,111.18,1441.45,2.45,0.55,7.91,4.44,4.44,0.38,0.55,180.53,4.89,23.45,9.82,6.64,0.0,3.18,2.92,9.85
2003,40,16,48,216,216,46,10.0,104.82,1836.0,3.33,0.63,7.91,4.44,0.0,0.46,0.25,200.98,3.38,14.0,4.36,6.27,0.0,3.5,2.92,5.61
2004,31,3,5,141,141,46,0.0,8.44,79.33,1.67,0.54,0.33,3.89,0.97,-1.0,0.58,33.19,1.5,5.56,14.89,4.5,0.0,2.89,2.25,0.35
2028,1,3,3,16,20,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,2.5,0.0,-1.0,-1.0,0.0,0.0,0.0,0.17,0.04
2029,93,0,24,213,213,31,10.0,118.45,817.0,7.75,0.09,7.83,3.33,3.33,1.37,0.28,255.86,1.96,37.64,33.18,4.75,0.0,4.75,2.75,2.9
2041,0.0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.81
2085,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1148,0.0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.52
1231,136,3,21,369,369,24,10.0,93.08,750.55,8.45,0.4,4.0,5.0,5.0,0.65,0.21,120.25,4.11,2.18,9.55,7.36,0.0,3.64,3.0,3.83
1308,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.02
1575,0.0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.36
1766,0.0,0,0,0,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1947,256,3,11,368,367,64,10.0,280.55,2415.55,13.36,0.31,16.08,5.0,0.0,0.25,0.24,213.51,6.04,51.45,72.0,7.55,0.0,3.55,2.92,10.0
1948,37,87,28,278,277,38,1.1,158.45,1416.55,3.08,0.37,6.82,5.0,5.0,0.49,0.19,293.22,3.28,18.82,5.33,5.27,0.0,2.82,2.75,2.27
1949,73,3,79,219,219,66,0.0,179.44,1703.33,5.44,0.29,34.4,3.89,3.89,0.61,0.37,389.08,2.71,135.56,17.67,6.22,0.0,3.67,2.25,0.17
1950,90,3,53,168,168,37,0.0,97.6,1136.18,6.8,0.03,8.09,2.22,1.67,0.04,0.36,121.63,3.36,77.27,50.8,5.5,0.0,3.4,1.83,1.5
1951,0.0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.09
1952,49,39,105,265,264,87,10.0,109.36,1395.91,3.09,0.29,20.36,5.0,5.0,0.37,0.47,395.94,3.39,131.0,13.64,6.64,0.0,3.55,2.92,8.47
1953,0.0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.05
1954,0.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.04
1956,24,9,18,121,120,43,3.33,57.43,694.86,1.33,0.29,6.33,1.11,1.11,0.07,0.21,43.73,2.22,40.14,1.67,4.33,0.0,4.14,1.33,0.51
1957,0.0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
1958,8,4,24,101,100,45,0.0,89.0,830.43,0.43,0.1,2.57,1.67,1.39,-1.0,0.0,87.12,2.67,12.29,-1.0,4.25,0.0,3.12,1.58,1.36
1959,1,2,14,18,18,17,0.0,163.0,1015.67,0.33,0.0,16.67,0.0,0.0,-1.0,1.0,0.0,0.0,196.67,8.33,0.0,0.33,2.67,0.5,0.07
